Species,Parity,Reference
Diplodactylus_mitchelli,0,[4]
Diplodactylus_ornatus,0,[4]
Diplodactylus_polyophthalmus,0,[4]
Diplodactylus_pulcher,0,[4]
Diplodactylus_savagei,0,[4]
Diplodactylus_tessellatus,0,[4]
Diplodactylus_vittatus,0,[4]
Diploglossus_atitlanensis,0,[3]
Diploglossus_bilobatus,0,[3]
Diploglossus_delasagra,0,[3]
Diploglossus_fasciatus,0,[3]
Diploglossus_garridoi,0,[3]
Diploglossus_ingridae,0,[3]
Diploglossus_legnotus,0,[3]
Diploglossus_lessonae,0,[3]
Diploglossus_maculatus,0,[3]
Diploglossus_microcephalus,0,[3]
Diploglossus_microlepis,0,[3]
Diploglossus_millepunctatus,1,[3]
Diploglossus_monotropis,0,[3]
Diploglossus_montisilvestris,0,[3]
Diploglossus_montisserrati,0,[3]
Diploglossus_nigropunctatus,0,[3]
Diploglossus_owenii,0,[3]
Diploglossus_pleii,1,[3]
Diplolaemus_bibronii,0,[7]
Diplolaemus_darwinii,0,[7]
Diplolaemus_leopardinus,0,[7]
Diplolaemus_sexcinctus,0,[7]
Diplometopon_zarudnyi,0,[1]
Diporiphora_albilabris,0,[2]
Diporiphora_arnhemica,0,[2]
Diporiphora_australis,0,[2]
Diporiphora_bennettii,0,[2]
Diporiphora_bilineata,0,[2]
Diporiphora_convergens,0,[2]
Diporiphora_lalliae,0,[2]
Diporiphora_linga,0,[2]
Diporiphora_magna,0,[2]
Diporiphora_margaretae,0,[2]
Diporiphora_pindan,0,[2]
Diporiphora_reginae,0,[2]
Diporiphora_superba,0,[2]
Diporiphora_valens,0,[2]
Diporiphora_winneckei,0,[2]
Dipsadoboa_aulica,0,[19]
Dipsadoboa_brevirostris,0,[19]
Dipsadoboa_duchesnii,0,[19]
Dipsadoboa_flavida,0,[19]
Dipsadoboa_shrevei,0,[19]
Dipsadoboa_underwoodi,0,[19]
Dipsadoboa_unicolor,0,[19]
Dipsadoboa_viridis,0,[19]
Dipsadoboa_weileri,0,[19]
Dipsadoboa_werneri,0,[19]
Dipsas_albifrons,0,[19]
Dipsas_alternans,0,[19]
Dipsas_andiana,0,[19]
Dipsas_articulata,0,[19]
Dipsas_bicolor,0,[19]
Dipsas_boettgeri,0,[19]
Dipsas_brevifacies,0,[19]
Dipsas_catesbyi,0,[19]
Dipsas_chaparensis,0,[19]
Dipsas_gaigeae,0,[19]
Dipsas_gracilis,0,[19]
Dipsas_incerta,0,[19]
Dipsas_indica,0,[19]
Dipsas_infrenalis,0,[19]
Dipsas_latifrontalis,0,[19]
Dipsas_maxillaris,0,[19]
Dipsas_neivai,0,[19]
Dipsas_nicholsi,0,[19]
Dipsas_oreas,0,[19]
Dipsas_pakaraima,0,[19]
Dipsas_pavonina,0,[19]
Dipsas_perijanensis,0,[19]
Dipsas_peruana,0,[19]
Dipsas_polylepis,0,[19]
Dipsas_pratti,0,[19]
Dipsas_sanctijoannis,0,[19]
Dipsas_schunkii,0,[19]
Dipsas_temporalis,0,[19]
Dipsas_tenuissima,0,[19]
Dipsas_variegata,0,[19]
Dipsas_vermiculata,0,[19]
Dipsas_viguieri,0,[19]
Dipsina_multimaculata,0,[21]
Dipsosaurus_dorsalis,0,[7]
Dispholidus_typus,0,[19]
Disteira_kingii,1,[20]
Disteira_major,1,[20]
Disteira_nigrocincta,1,[20]
Disteira_walli,1,[20]
Ditaxodon_taeniatus,0,[19]
Ditypophis_vivax,0,[21]
Dixonius_hangseesom,0,[4]
Dixonius_melanostictus,0,[4]
Dixonius_siamensis,0,[4]
Dixonius_vietnamensis,0,[4]
Dolichophis_caspius,0,[19]
Dolichophis_cypriensis,0,[19]
Dolichophis_jugularis,0,[19]
Dolichophis_schmidti,0,[19]
Dracaena_guianensis,0,[9]
Dracaena_paraguayensis,0,[9]
Draco_affinis,0,[2]
Draco_beccarii,0,[2]
Draco_biaro,0,[2]
Draco_bimaculatus,0,[2]
Draco_blanfordii,0,[2]
Draco_boschmai,0,[2]
Draco_bourouniensis,0,[2]
Draco_caerulhians,0,[2]
Draco_cornutus,0,[2]
Draco_cristatellus,0,[2]
Draco_cyanopterus,0,[2]
Draco_dussumieri,0,[2]
Draco_fimbriatus,0,[2]
Draco_guentheri,0,[2]
Draco_haematopogon,0,[2]
Draco_indochinensis,0,[2]
Draco_iskandari,0,[2]
Draco_jareckii,0,[2]
Draco_lineatus,0,[2]
Draco_maculatus,0,[2]
Draco_maximus,0,[2]
Draco_melanopogon,0,[2]
Draco_mindanensis,0,[2]
Draco_modiglianii,0,[2]
Draco_norvillii,0,[2]
Draco_obscurus,0,[2]
Draco_ornatus,0,[2]
Draco_palawanensis,0,[2]
Draco_quadrasi,0,[2]
Draco_quinquefasciatus,0,[2]
Draco_reticulatus,0,[2]
Draco_rhytisma,0,[2]
Draco_spilonotus,0,[2]
Draco_spilopterus,0,[2]
Draco_supriatnai,0,[2]
Draco_taeniopterus,0,[2]
Draco_timorensis,0,[2]
Draco_volans,0,[2]
Draco_walkeri,0,[2]
Drepanoides_anomalus,0,[19]
Dromicodryas_bernieri,0,[21]
Dromicodryas_quadrilineatus,0,[21]
Dryadosaura_nordestina,0,[9]
Drymarchon_caudomaculatus,0,[19]
Drymarchon_corais,0,[19]
Drymarchon_couperi,0,[19]
Drymarchon_melanurus,0,[19]
Drymobius_chloroticus,0,[19]
Drymobius_margaritiferus,0,[19]
Drymobius_melanotropis,0,[19]
Drymobius_rhombifer,0,[19]
Drymoluber_apurimacensis,0,[19]
Drymoluber_brazili,0,[19]
Drymoluber_dichrous,0,[19]
Dryocalamus_davisonii,0,[19]
Dryocalamus_gracilis,0,[19]
Dryocalamus_nympha,0,[19]
Dryocalamus_philippinus,0,[19]
Dryocalamus_subannulatus,0,[19]
Dryocalamus_tristrigatus,0,[19]
Dryophiops_philippina,0,[19]
Dryophiops_rubescens,0,[19]
Drysdalia_coronoides,1,[20]
Drysdalia_mastersii,1,[20]
Drysdalia_rhodogaster,1,[20]
Duberria_lutrix,1,[21]
Duberria_variegata,1,[21]
Ebenavia_inunguis,0,[4]
Ebenavia_maintimainty,0,[4]
Echinanthera_amoena,0,[19]
Echinanthera_cephalomaculata,0,[19]
Echinanthera_cephalostriata,0,[19]
Echinanthera_cyanopleura,0,[19]
Echinanthera_melanostigma,0,[19]
Echinanthera_undulata,0,[19]
Echinosaura_brachycephala,0,[9]
Echinosaura_horrida,0,[9]
Echinosaura_orcesi,0,[9]
Echinosaura_sulcarostrum,0,[9]
Echiopsis_atriceps,1,[20]
Echiopsis_curta,1,[20]
Echis_carinatus,0/1,[22]
Echis_coloratus,0,[22]
Echis_hughesi,0,[22]
Echis_jogeri,0,[22]
Echis_leucogaster,0,[22]
Echis_megalocephalus,0,[22]
Echis_ocellatus,0,[22]
Echis_omanensis,0,[22]
Echis_pyramidum,0,[22]
Ecpleopus_gaudichaudii,0,[9]
Egernia_carinata,1,[24]
Egernia_coventryi,1,[24]
Egernia_cunninghami,1,[24]
Egernia_depressa,1,[24]
Egernia_douglasi,1,[24]
Egernia_formosa,1,[24]
Egernia_guthega,1,[24]
Egernia_hosmeri,1,[24]
Egernia_inornata,1,[24]
Egernia_kingii,1,[24]
Egernia_kintorei,1,[24]
Egernia_luctuosa,1,[24]
Egernia_margaretae,1,[24]
Egernia_mcpheei,1,[24]
Egernia_modesta,1,[24]
Egernia_montana,1,[24]
Egernia_multiscutata,1,[24]
Egernia_napoleonis,1,[24]
Egernia_pilbarensis,1,[24]
Egernia_pulchra,1,[24]
Egernia_richardi,1,[24]
Egernia_rugosa,1,[24]
Egernia_saxatilis,1,[24]
Egernia_slateri,1,[24]
Egernia_stokesii,1,[24]
Egernia_striata,1,[24]
Egernia_striolata,1,[24]
Egernia_whitii,1,[24]
Eirenis_africana,0,[19]
Eirenis_aurolineatus,0,[19]
Eirenis_barani,0,[19]
Eirenis_collaris,0,[19]
Eirenis_coronella,0,[19]
Eirenis_coronelloides,0,[19]
Eirenis_decemlineatus,0,[19]
Eirenis_eiselti,0,[19]
Eirenis_hakkariensis,0,[19]
Eirenis_levantinus,0,[19]
Eirenis_lineomaculatus,0,[19]
Eirenis_mcmahoni,0,[19]
Eirenis_medus,0,[19]
Eirenis_modestus,0,[19]
Eirenis_punctatolineatus,0,[19]
Eirenis_rechingeri,0,[19]
Eirenis_rothii,0,[19]
Eirenis_thospitis,0,[19]
Elachistodon_westermanni,0,[19]
Elaphe_bimaculata,0,[19]
Elaphe_carinata,0,[19]
Elaphe_climacophora,0,[19]
Elaphe_davidi,0,[19]
Elaphe_dione,0,[19]
Elaphe_maculata,0,[19]
Elaphe_quadrivirgata,0,[19]
Elaphe_quatuorlineata,0,[19]
Elaphe_rufodorsata,1,[19]
Elaphe_sauromates,0,[19]
Elaphe_schrenckii,0,[19]
Elapognathus_coronata,1,[20]
Elapognathus_minor,1,[20]
Elapomorphus_lepidus,0,[19]
Elapomorphus_quinquelineatus,0,[19]
Elapomorphus_spegazzinii,0,[19]
Elapomorphus_wuchereri,0,[19]
Elapotinus_picteti,0,[21]
Elapsoidea_boulengeri,0,[20]
Elapsoidea_broadleyi,0,[20]
Elapsoidea_chelazzii,0,[20]
Elapsoidea_guentherii,0,[20]
Elapsoidea_laticincta,0,[20]
Elapsoidea_loveridgei,0,[20]
Elapsoidea_nigra,0,[20]
Elapsoidea_semiannulata,0,[20]
Elapsoidea_sundevallii,0,[20]
Elapsoidea_trapei,0,[20]
Elasmodactylus_tetensis,0,[4]
Elasmodactylus_tuberculosus,0,[4]
Elgaria_coerulea,1,[3]
Elgaria_kingii,0,[3]
Elgaria_multicarinata,0,[3]
Elgaria_panamintina,0,[3]
Elgaria_paucicarinata,0,[3]
Elgaria_velazquezi,0,[3]
Emmochliophis_fugleri,0,[19]
Emmochliophis_miops,0,[19]
Emoia_adspersa,0,[24]
Emoia_aenea,0,[24]
Emoia_ahli,0,[24]
Emoia_aneityumensis,0,[24]
Emoia_arnoensis,0,[24]
Emoia_atrocostata,0,[24]
Emoia_aurulenta,0,[24]
Emoia_battersbyi,0,[24]
Emoia_bismarckensis,0,[24]
Emoia_boettgeri,0,[24]
Emoia_bogerti,0,[24]
Emoia_brongersmai,0,[24]
Emoia_caeruleocauda,0,[24]
Emoia_callisticta,0,[24]
Emoia_campbelli,0,[24]
Emoia_coggeri,0,[24]
Emoia_concolor,0,[24]
Emoia_cyanogaster,0,[24]
Emoia_cyanura,0,[24]
Emoia_cyclops,0,[24]
Emoia_digul,0,[24]
Emoia_erronan,0,[24]
Emoia_flavigularis,0,[24]
Emoia_guttata,0,[24]
Emoia_impar,0,[24]
Emoia_irianensis,0,[24]
Emoia_isolata,0,[24]
Emoia_jakati,0,[24]
Emoia_jamur,0,[24]
Emoia_kitcheneri,0,[24]
Emoia_klossi,0,[24]
Emoia_kordoana,0,[24]
Emoia_kuekenthali,0,[24]
Emoia_laobaoense,0,[24]
Emoia_lawesi,0,[24]
Emoia_longicauda,0,[24]
Emoia_loveridgei,0,[24]
Emoia_loyaltiensis,0,[24]
Emoia_maculata,0,[24]
Emoia_maxima,0,[24]
Emoia_mivarti,0,[24]
Emoia_mokosariniveikau,0,[24]
Emoia_montana,0,[24]
Emoia_nativittatis,0,[24]
Emoia_nigra,0,[24]
Emoia_nigromarginata,0,[24]
Emoia_obscura,0,[24]
Emoia_oribata,0,[24]
Emoia_pallidiceps,0,[24]
Emoia_paniai,0,[24]
Emoia_parkeri,0,[24]
Emoia_physicae,0,[24]
Emoia_physicina,0,[24]
Emoia_ponapea,0,[24]
Emoia_popei,0,[24]
Emoia_pseudocyanura,0,[24]
Emoia_pseudopallidiceps,0,[24]
Emoia_reimschiisseli,0,[24]
Emoia_rennellensis,0,[24]
Emoia_ruficauda,0,[24]
Emoia_rufilabialis,0,[24]
Emoia_samoensis,0,[24]
Emoia_sanfordi,0,[24]
Emoia_schmidti,0,[24]
Emoia_similis,0,[24]
Emoia_slevini,0,[24]
Emoia_sorex,0,[24]
Emoia_submetallica,0,[24]
Emoia_taumakoensis,0,[24]
Emoia_tetrataenia,0,[24]
Emoia_tongana,0,[24]
Emoia_tropidolepis,0,[24]
Emoia_trossula,0,[24]
Emoia_veracunda,0,[24]
Emydocephalus_annulatus,1,[20]
Emydocephalus_ijimae,1,[20]
Enhydrina_schistosa,1,[20]
Enhydrina_zweifeli,1,[20]
Enhydris_albomaculata,1,[15]
Enhydris_alternans,1,[15]
Enhydris_bennettii,1,[15]
Enhydris_bocourti,1,[15]
Enhydris_chanardi,1,[15]
Enhydris_chinensis,1,[15]
Enhydris_doriae,1,[15]
Enhydris_dussumieri,1,[15]
Enhydris_enhydris,1,[15]
Enhydris_gyii,1,[15]
Enhydris_indica,1,[15]
Enhydris_innominata,1,[15]
Enhydris_jagorii,1,[15]
Enhydris_longicauda,1,[15]
Enhydris_maculosa,1,[15]
Enhydris_matannensis,1,[15]
Enhydris_pahangensis,1,[15]
Enhydris_pakistanica,1,[15]
Enhydris_plumbea,1,[15]
Enhydris_polylepis,1,[15]
Enhydris_punctata,1,[15]
Enhydris_sieboldi,1,[15]
Enuliophis_sclateri,0,[19]
Enulius_bifoveatus,0,[19]
Enulius_flavitorques,0,[19]
Enulius_oligostichus,0,[19]
Enulius_roatanensis,0,[19]
Enyalioides_cofanorum,0,[7]
Enyalioides_heterolepis,0,[7]
Enyalioides_laticeps,0,[7]
Enyalioides_microlepis,0,[7]
Enyalioides_oshaughnessyi,0,[7]
Enyalioides_palpebralis,0,[7]
Enyalioides_praestabilis,0,[7]
Enyalioides_touzeti,0,[7]
Enyalius_bibronii,0,[7]
Enyalius_bilineatus,0,[7]
Enyalius_brasiliensis,0,[7]
Enyalius_catenatus,0,[7]
Enyalius_erythroceneus,0,[7]
Enyalius_iheringii,0,[7]
Enyalius_leechii,0,[7]
Enyalius_perditus,0,[7]
Enyalius_pictus,0,[7]
Ephalophis_greyae,1,[20]
Epicrates_angulifer,1,[18]
Epicrates_cenchria,1,[18]
Epicrates_chrysogaster,1,[18]
Epicrates_exsul,1,[18]
Epicrates_fordi,1,[18]
Epicrates_gracilis,1,[18]
Epicrates_inornatus,1,[18]
Epicrates_maurus,1,[18]
Epicrates_monensis,1,[18]
Epicrates_striatus,1,[18]
Epicrates_subflavus,1,[18]
Eremias_acutirostris,0,[11]
Eremias_afghanistanica,0,[11]
Eremias_andersoni,0,[11]
Eremias_argus,0,[11]
Eremias_arguta,0,[11]
Eremias_aria,0,[11]
Eremias_brenchleyi,0,[11]
Eremias_buechneri,1,[11]
Eremias_cholistanica,0,[11]
Eremias_fasciata,0,[11]
Eremias_grammica,0,[11]
Eremias_intermedia,0,[11]
Eremias_kavirensis,0,[11]
Eremias_lalezharica,0,[11]
Eremias_lineolata,0,[11]
Eremias_montanus,0,[11]
Eremias_multiocellata,1,[11]
Eremias_nigrocellata,0,[11]
Eremias_nigrolateralis,0,[11]
Eremias_nikolskii,0,[11]
Eremias_novo,0,[11]
Eremias_persica,0,[11]
Eremias_pleskei,0,[11]
Eremias_przewalskii,1,[11]
Eremias_quadrifrons,0,[11]
Eremias_regeli,0,[11]
Eremias_scripta,0,[11]
Eremias_strauchi,0,[11]
Eremias_suphani,0,[11]
Eremias_velox,0,[11]
Eremias_vermiculata,0,[11]
Eremiascincus_fasciolatus,0,[24]
Eremiascincus_richardsonii,0,[24]
Eristicophis_macmahoni,0,[22]
Erpeton_tentaculatum,1,[15]
Erythrolamprus_aesculapii,0,[19]
Erythrolamprus_bizonus,0,[19]
Erythrolamprus_guentheri,0,[19]
Erythrolamprus_mimus,0,[19]
Erythrolamprus_ocellatus,0,[19]
Erythrolamprus_pseudocorallus,0,[19]
Eryx_borrii,1,[18]
Eryx_elegans,1,[18]
Eryx_jaculus,1,[18]
Eryx_jayakari,0,[18]
Eryx_johnii,1,[18]
Eryx_miliaris,1,[18]
Eryx_somalicus,1,[18]
Eryx_tataricus,1,[18]
Eryx_whitakeri,1,[18]
Etheridgeum_pulchrum,0,[19]
Eublepharis_angramainyu,0,[4]
Eublepharis_fuscus,0,[4]
Eublepharis_hardwickii,0,[4]
Eublepharis_macularius,0,[4]
Eublepharis_turcmenicus,0,[4]
Eugongylus_rufescens,0,[24]
Eulamprus_amplus,1,[24]
Eulamprus_brachyosoma,1,[24]
Eulamprus_frerei,1,[24]
Eulamprus_heatwolei,1,[24]
Eulamprus_kosciuskoi,1,[24]
Eulamprus_leuraensis,1,[24]
Eulamprus_luteilateralis,1,[24]
Eulamprus_martini,1,[24]
Eulamprus_murrayi,1,[24]
Eulamprus_quoyii,1,[24]
Eulamprus_sokosoma,1,[24]
Eulamprus_tenuis,1,[24]
Eulamprus_tigrinus,1,[24]
Eulamprus_tryoni,1,[24]
Eulamprus_tympanum,1,[24]
Euleptes_europaea,0,[4]
Eumeces_algeriensis,0,[23]
Eumeces_schneideri,0,[23]
Eumecia_anchietae,1,[24]
Eumecia_johnstoni,1,[24]
Eunectes_beniensis,1,[18]
Eunectes_deschauenseei,1,[18]
Eunectes_murinus,1,[18]
Eunectes_notaeus,1,[18]
Euprepiophis_conspicillata,0,[19]
Euprepiophis_mandarina,0,[19]
Euprepiophis_perlacea,0,[19]
Eurolophosaurus_amathites,0,[7]
Eurolophosaurus_divaricatus,0,[7]
Eurolophosaurus_nanuzae,0,[7]
Eurydactylodes_agricolae,0,[4]
Eurydactylodes_occidentalis,0,[4]
Eurydactylodes_symmetricus,0,[4]
Eurydactylodes_vieillardi,0,[4]
Euspondylus_acutirostris,0,[9]
Euspondylus_caideni,0,[9]
Euspondylus_guentheri,0,[9]
Euspondylus_josyi,0,[9]
Euspondylus_maculatus,0,[9]
Euspondylus_monsfumus,0,[9]
Euspondylus_nellycarrillae,0,[9]
Euspondylus_rahmi,0,[9]
Euspondylus_simonsii,0,[9]
Euspondylus_spinalis,0,[9]
Eutropis_carinata,0,[24]
Eutropis_dissimilis,0,[24]
Eutropis_macularia,0,[24]
Eutropis_multifasciata,1,[24]
Eutropis_rudis,0,[24]
Eutropis_tammanna,0,[24]
Exallodontophis_albignaci,0,[21]
Exiliboa_placata,1,[18]
Farancia_abacura,0,[19]
Farancia_erytrogramma,0,[19]
Feylinia_currori,1,[23]
Feylinia_elegans,1,[23]
Feylinia_grandisquamis,1,[23]
Feylinia_macrolepis,1,[23]
Feylinia_polylepis,1,[23]
Ficimia_hardyi,0,[19]
Ficimia_olivacea,0,[19]
Ficimia_publia,0,[19]
Ficimia_ramirezi,0,[19]
Ficimia_ruspator,0,[19]
Ficimia_streckeri,0,[19]
Ficimia_variegata,0,[19]
Fimbrios_klossi,0,[17]
Fimbrios_smithi?0,[17],
Fordonia_leucobalia,1,[15]
Furcifer_angeli,0,[5]
Furcifer_antimena,0,[5]
Furcifer_balteatus,0,[5]
Furcifer_belalandaensis,0,[5]
Furcifer_bifidus,0,[5]
Furcifer_campani,0,[5]
Furcifer_cephalolepis,0,[5]
Furcifer_labordi,0,[5]
Furcifer_lateralis,0,[5]
Furcifer_minor,0,[5]
Furcifer_nicosiai,0,[5]
Furcifer_oustaleti,0,[5]
Furcifer_pardalis,0,[5]
Furcifer_petteri,0,[5]
Furcifer_polleni,0,[5]
Furcifer_rhinoceratus,0,[5]
Furcifer_tuzetae,0,[5]
Furcifer_verrucosus,0,[5]
Furcifer_willsii,0,[5]
Furina_barnardi,0,[20]
Furina_diadema,0,[20]
Furina_dunmalli,0,[20]
Furina_ornata,0,[20]
Furina_tristis,0,[20]
Gallotia_atlantica,0,[11]
Gallotia_auaritae,0,[11]
Gallotia_caesaris,0,[11]
Gallotia_galloti,0,[11]
Gallotia_gomerana,0,[11]
Gallotia_intermedia,0,[11]
Gallotia_simonyi,0,[11]
Gallotia_stehlini,0,[11]
Gambelia_copeii,0,[7]
Gambelia_sila,0,[7]
Gambelia_wislizenii,0,[7]
Gastropholis_echinata,0,[11]
Gastropholis_prasina,0,[11]
Gastropholis_tropidopholis,0,[11]
Gastropholis_vittata,0,[11]
Geagras_redimitus,0,[19]
Geckoella_albofasciatus,0,[4]
Geckoella_deccanensis,0,[4]
Geckoella_jeyporensis,0,[4]
Geckoella_triedrus,0,[4]
Geckoella_yakhuna,0,[4]
Geckolepis_anomala,0,[4]
Geckolepis_maculata,0,[4]
Geckolepis_petiti,0,[4]
Geckolepis_polylepis,0,[4]
Geckolepis_typica,0,[4]
Geckonia_chazaliae,0,[4]
Gehyra_angusticaudata,0,[4]
Gehyra_australis,0,[4]
Gehyra_baliola,0,[4]
Gehyra_barea,0,[4]
Gehyra_borroloola,0,[4]
Gehyra_brevipalmata,0,[4]
Gehyra_butleri,0,[4]
Gehyra_catenata,0,[4]
Gehyra_dubia,0,[4]
Gehyra_fehlmanni,0,[4]
Gehyra_fenestra,0,[4]
Gehyra_intermedia,0,[4]
Gehyra_interstitialis,0,[4]
Gehyra_kimberleyi,0,[4]
Gehyra_koira,0,[4]
Gehyra_lacerata,0,[4]
Gehyra_lampei,0,[4]
Gehyra_leopoldi,0,[4]
Gehyra_marginata,0,[4]
Gehyra_membranacruralis,0,[4]
Gehyra_minuta,0,[4]
Gehyra_montium,0,[4]
Gehyra_mutilata,0,[4]
Gehyra_nana,0,[4]
Gehyra_occidentalis,0,[4]
Gehyra_oceanica,0,[4]
Gehyra_pamela,0,[4]
Gehyra_papuana,0,[4]
Gehyra_pilbara,0,[4]
Gehyra_punctata,0,[4]
Gehyra_purpurascens,0,[4]
Gehyra_robusta,0,[4]
Gehyra_variegata,0,[4]
Gehyra_vorax,0,[4]
Gehyra_xenopus,0,[4]
Gekko_athymus,0,[4]
Gekko_auriverrucosus,0,[4]
Gekko_badenii,0,[4]
Gekko_chinensis,0,[4]
Gekko_crombota,0,[4]
Gekko_ernstkelleri,0,[4]
Gekko_gecko,0,[4]
Gekko_gigante,0,[4]
Gekko_grossmanni,0,[4]
Gekko_hokouensis,0,[4]
Gekko_japonicus,0,[4]
Gekko_kikuchii,0,[4]
Gekko_melli,0,[4]
Gekko_mindorensis,0,[4]
Gekko_monarchus,0,[4]
Gekko_nutaphandi,0,[4]
Gekko_palawanensis,0,[4]
Gekko_palmatus,0,[4]
Gekko_petricolus,0,[4]
Gekko_porosus,0,[4]
Gekko_romblon,0,[4]
Gekko_scabridus,0,[4]
Gekko_scientiadventura,0,[4]
Gekko_shibatai,0,[4]
Gekko_siamensis,0,[4]
Gekko_similignum,0,[4]
Gekko_smithii,0,[4]
Gekko_swinhonis,0,[4]
Gekko_taibaiensis,0,[4]
Gekko_tawaensis,0,[4]
Gekko_taylori,0,[4]
Gekko_ulikovskii,0,[4]
Gekko_verreauxi,0,[4]
Gekko_vertebralis,0,[4]
Gekko_vittatus,0,[4]
Gekko_wenxianensis,0,[4]
Gekko_yakuensis,0,[4]
Geocalamus_acutus,0,[1]
Geocalamus_modestus,0,[1]
Geophis_anocularis,0,[19]
Geophis_bellus,0,[19]
Geophis_betaniensis,0,[19]
Geophis_bicolor,0,[19]
Geophis_blanchardi,0,[19]
Geophis_brachycephalus,0,[19]
Geophis_cancellatus,0,[19]
Geophis_carinosus,0,[19]
Geophis_chalybeus,0,[19]
Geophis_championi,0,[19]
Geophis_damiani,0,[19]
Geophis_downsi,0,[19]
Geophis_dubius,0,[19]
Geophis_duellmani,0,[19]
Geophis_dugesii,0,[19]
Geophis_dunni,0,[19]
Geophis_fulvoguttatus,0,[19]
Geophis_godmani,0,[19]
Geophis_hoffmanni,0,[19]
Geophis_immaculatus,0,[19]
Geophis_incomptus,0,[19]
Geophis_isthmicus,0,[19]
Geophis_juarezi,0,[19]
Geophis_juliai,0,[19]
Geophis_laticinctus,0,[19]
Geophis_laticollaris,0,[19]
Geophis_latifrontalis,0,[19]
Geophis_maculiferus,0,[19]
Geophis_mutitorques,0,[19]
Geophis_nasalis,0,[19]
Geophis_nephodrymus,0,[19]
Geophis_nigroalbus,0,[19]
Geophis_nigrocinctus,0,[19]
Geophis_omiltemanus,0,[19]
Geophis_petersii,0,[19]
Geophis_pyburni,0,[19]
Geophis_rhodogaster,0,[19]
Geophis_rostralis,0,[19]
Geophis_russatus,0,[19]
Geophis_ruthveni,0,[19]
Geophis_sallaei,0,[19]
Geophis_semidoliatus,0,[19]
Geophis_sieboldi,0,[19]
Geophis_talamancae,0,[19]
Geophis_tarascae,0,[19]
Geophis_tectus,0,[19]
Geophis_zeledoni,0,[19]
Gerarda_prevostiana,1,[15]
Gerrhonotus_infernalis,0,[3]
Gerrhonotus_liocephalus,0,[3]
Gerrhonotus_lugoi,0,[3]
Gerrhonotus_parvus,0,[3]
Gerrhosaurus_flavigularis,0,[6]
Gerrhosaurus_major,0,[6]
Gerrhosaurus_multilineatus,0,[6]
Gerrhosaurus_nigrolineatus,0,[6]
Gerrhosaurus_skoogi,0,[6]
Gerrhosaurus_typicus,0,[6]
Gerrhosaurus_validus,0,[6]
Glaphyromorphus_antoniorum,0,[24]
Glaphyromorphus_brongersmai,0,[24]
Glaphyromorphus_butlerorum,0,[24]
Glaphyromorphus_clandestinus,0,[24]
Glaphyromorphus_cracens,0,[24]
Glaphyromorphus_crassicaudus,0,[24]
Glaphyromorphus_darwiniensis,0,[24]
Glaphyromorphus_douglasi,0,[24]
Glaphyromorphus_emigrans,0,[24]
Glaphyromorphus_fuscicaudis,0,[24]
Glaphyromorphus_gracilipes,1,[24]
Glaphyromorphus_isolepis,0,[24]
Glaphyromorphus_mjobergi,0,[24]
Glaphyromorphus_nigricaudis,0/1,[24]
Glaphyromorphus_pardalis,0,[24]
Glaphyromorphus_pumilus,0,[24]
Glaphyromorphus_punctulatus,0,[24]
Glaphyromorphus_timorensis,0,[24]
Gloydius_blomhoffii,1,[22]
Gloydius_brevicaudus,1,[22]
Gloydius_halys,1,[22]
Gloydius_himalayanus,1,[22]
Gloydius_intermedius,1,[22]
Gloydius_monticola,1,[22]
Gloydius_saxatilis,1,[22]
Gloydius_shedaoensis,1,[22]
Gloydius_strauchi,1,[22]
Gloydius_tsushimaensis,1,[22]
Gloydius_ussuriensis,1,[22]
Gnypetoscincus_queenslandiae,1,[24]
Goggia_braacki,0,[4]
Goggia_essexi,0,[4]
Goggia_gemmula,0,[4]
Goggia_hewitti,0,[4]
Goggia_hexapora,0,[4]
Goggia_lineata,0,[4]
Goggia_microlepidota,0,[4]
Goggia_rupicola,0,[4]
Gomesophis_brasiliensis,1,[19]
Gonatodes_albogularis,0,[4]
Gonatodes_alexandermendesi,0,[4]
Gonatodes_annularis,0,[4]
Gonatodes_antillensis,0,[4]
Gonatodes_atricucullaris,0,[4]
Gonatodes_caudiscutatus,0,[4]
Gonatodes_ceciliae,0,[4]
Gonatodes_concinnatus,0,[4]
Gonatodes_daudini,0,[4]
Gonatodes_eladioi,0,[4]
Gonatodes_falconensis,0,[4]
Gonatodes_hasemani,0,[4]
Gonatodes_humeralis,0,[4]
Gonatodes_infernalis,0,[4]
Gonatodes_ocellatus,0,[4]
Gonatodes_petersi,0,[4]
Gonatodes_purpurogularis,0,[4]
Gonatodes_seigliei,0,[4]
Gonatodes_superciliaris,0,[4]
Gonatodes_taniae,0,[4]
Gonatodes_tapajonicus,0,[4]
Gonatodes_vittatus,0,[4]
Gongylophis_colubrinus,1,[18]
Gongylophis_conicus,1,[18]
Gongylophis_muelleri,0,[18]
Gonionotophis_brussauxi,0,[21]
Gonionotophis_grantii,0,[21]
Gonionotophis_klingi,0,[21]
Goniurosaurus_araneus,0,[4]
Goniurosaurus_bawanglingensis,0,[4]
Goniurosaurus_catbaensis,0,[4]
Goniurosaurus_hainanensis,0,[4]
Goniurosaurus_kuroiwae,0,[4]
Goniurosaurus_lichtenfelderi,0,[4]
Goniurosaurus_luii,0,[4]
Goniurosaurus_orientalis,0,[4]
Goniurosaurus_splendens,0,[4]
